210729_021752
Conflict for bw of used port in isolation=19.01, bw in codeployment=0, applist=pe plb, point=1,router9, eth1
conflict, bw difference=19.01, applist=pe plb, point=1,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.80, applist=pe plb, point=1,router9, eth2
conflict, bw difference=18.80, applist=pe plb, point=1,router9, eth2
Conflict for bw of used port in isolation=18.99, bw in codeployment=0, applist=pe plb, point=1,router9, eth3
conflict, bw difference=18.99, applist=pe plb, point=1,router9, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=0.01, applist=pe plb, point=2,router3, eth4
conflict, bw difference=19.00, applist=pe plb, point=2,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.92, applist=pe plb, point=2,router9, eth2
conflict, bw difference=18.92, applist=pe plb, point=2,router9, eth2
Conflict for bw of used port in isolation=18.99, bw in codeployment=0, applist=pe plb, point=2,router9, eth3
conflict, bw difference=18.99, applist=pe plb, point=2,router9, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=0.03, applist=pe plb, point=3,router3, eth4
conflict, bw difference=18.98, applist=pe plb, point=3,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.82, applist=pe plb, point=3,router9, eth2
conflict, bw difference=18.82, applist=pe plb, point=3,router9, eth2
Conflict for bw of used port in isolation=18.99, bw in codeployment=0, applist=pe plb, point=3,router9, eth3
conflict, bw difference=18.99, applist=pe plb, point=3,router9, eth3
Experiment finished at 210729_025626
