210908_084431
Conflict for bw of used port in isolation=18.89, bw in codeployment=0, applist=pe plb, point=1,router9, eth1
conflict, bw difference=18.89, applist=pe plb, point=1,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.82, applist=pe plb, point=1,router9, eth2
conflict, bw difference=18.82, applist=pe plb, point=1,router9, eth2
Conflict for bw of used port in isolation=18.90, bw in codeployment=0, applist=pe plb, point=1,router9, eth3
conflict, bw difference=18.90, applist=pe plb, point=1,router9, eth3
Conflict for bw of used port in isolation=18.89, bw in codeployment=0, applist=pe plb, point=2,router9, eth1
conflict, bw difference=18.89, applist=pe plb, point=2,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.81, applist=pe plb, point=2,router9, eth2
conflict, bw difference=18.81, applist=pe plb, point=2,router9, eth2
Conflict for bw of used port in isolation=18.90, bw in codeployment=0, applist=pe plb, point=2,router9, eth3
conflict, bw difference=18.90, applist=pe plb, point=2,router9, eth3
Conflict for bw of used port in isolation=18.89, bw in codeployment=0, applist=pe plb, point=3,router9, eth1
conflict, bw difference=18.89, applist=pe plb, point=3,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.80, applist=pe plb, point=3,router9, eth2
conflict, bw difference=18.80, applist=pe plb, point=3,router9, eth2
Conflict for bw of used port in isolation=18.90, bw in codeployment=0, applist=pe plb, point=3,router9, eth3
conflict, bw difference=18.90, applist=pe plb, point=3,router9, eth3
Experiment finished at 210908_092431
