210908_104502
Conflict for bw of used port in isolation=18.87, bw in codeployment=0, applist=pe fw, point=1,router3, eth4
conflict, bw difference=18.87, applist=pe fw, point=1,router3, eth4
Conflict for bw of used port in isolation=18.87, bw in codeployment=0, applist=pe fw, point=2,router3, eth4
conflict, bw difference=18.87, applist=pe fw, point=2,router3, eth4
Conflict for bw of used port in isolation=18.87, bw in codeployment=0, applist=pe fw, point=2,router3, eth4
conflict, bw difference=18.87, applist=pe fw, point=2,router3, eth4
Conflict for bw of used port in isolation=18.87, bw in codeployment=0, applist=pe fw, point=3,router3, eth4
conflict, bw difference=18.87, applist=pe fw, point=3,router3, eth4
Conflict for bw of used port in isolation=18.87, bw in codeployment=0, applist=pe fw, point=3,router3, eth4
conflict, bw difference=18.87, applist=pe fw, point=3,router3, eth4
Experiment finished at 210908_112501
