210729_010018
Conflict for bw of used port in isolation=19.04, bw in codeployment=0, applist=plb pe, point=1,router9, eth1
conflict, bw difference=19.04, applist=plb pe, point=1,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.85, applist=plb pe, point=1,router9, eth2
conflict, bw difference=18.85, applist=plb pe, point=1,router9, eth2
Conflict for bw of used port in isolation=18.86, bw in codeployment=0, applist=plb pe, point=1,router9, eth3
conflict, bw difference=18.86, applist=plb pe, point=1,router9, eth3
Conflict for bw of used port in isolation=19.04, bw in codeployment=0, applist=plb pe, point=2,router9, eth1
conflict, bw difference=19.04, applist=plb pe, point=2,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=19.02, applist=plb pe, point=2,router9, eth2
conflict, bw difference=19.02, applist=plb pe, point=2,router9, eth2
Conflict for bw of used port in isolation=18.86, bw in codeployment=0, applist=plb pe, point=2,router9, eth3
conflict, bw difference=18.86, applist=plb pe, point=2,router9, eth3
Conflict for bw of used port in isolation=19.04, bw in codeployment=0, applist=plb pe, point=3,router9, eth1
conflict, bw difference=19.04, applist=plb pe, point=3,router9, eth1
Conflict for bw of unused port in isolation=0, bw in codeployment=18.81, applist=plb pe, point=3,router9, eth2
conflict, bw difference=18.81, applist=plb pe, point=3,router9, eth2
Conflict for bw of used port in isolation=18.86, bw in codeployment=0, applist=plb pe, point=3,router9, eth3
conflict, bw difference=18.86, applist=plb pe, point=3,router9, eth3
Experiment finished at 210729_013852
