210724_105634
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw pe, point=4,router19, eth3
conflict, bw difference=18.84, applist=fw pe, point=4,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.86, applist=fw pe, point=4,router19, eth4
conflict, bw difference=18.86, applist=fw pe, point=4,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw pe, point=5,router19, eth3
conflict, bw difference=18.84, applist=fw pe, point=5,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.80, applist=fw pe, point=5,router19, eth4
conflict, bw difference=18.80, applist=fw pe, point=5,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw pe, point=6,router19, eth3
conflict, bw difference=18.84, applist=fw pe, point=6,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.88, applist=fw pe, point=6,router19, eth4
conflict, bw difference=18.88, applist=fw pe, point=6,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=10,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=10,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.76, applist=fw plb pe, point=10,router19, eth4
conflict, bw difference=18.76, applist=fw plb pe, point=10,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=11,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=11,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.84, applist=fw plb pe, point=11,router19, eth4
conflict, bw difference=18.84, applist=fw plb pe, point=11,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=12,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=12,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.77, applist=fw plb pe, point=12,router19, eth4
conflict, bw difference=18.77, applist=fw plb pe, point=12,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=13,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=13,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.83, applist=fw plb pe, point=13,router19, eth4
conflict, bw difference=18.83, applist=fw plb pe, point=13,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=14,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=14,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.84, applist=fw plb pe, point=14,router19, eth4
conflict, bw difference=18.84, applist=fw plb pe, point=14,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=15,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=15,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.82, applist=fw plb pe, point=15,router19, eth4
conflict, bw difference=18.82, applist=fw plb pe, point=15,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=16,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=16,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.79, applist=fw plb pe, point=16,router19, eth4
conflict, bw difference=18.79, applist=fw plb pe, point=16,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=17,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=17,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.80, applist=fw plb pe, point=17,router19, eth4
conflict, bw difference=18.80, applist=fw plb pe, point=17,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=18,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=18,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.85, applist=fw plb pe, point=18,router19, eth4
conflict, bw difference=18.85, applist=fw plb pe, point=18,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=19,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=19,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.81, applist=fw plb pe, point=19,router19, eth4
conflict, bw difference=18.81, applist=fw plb pe, point=19,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=20,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=20,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.84, applist=fw plb pe, point=20,router19, eth4
conflict, bw difference=18.84, applist=fw plb pe, point=20,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=21,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=21,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.80, applist=fw plb pe, point=21,router19, eth4
conflict, bw difference=18.80, applist=fw plb pe, point=21,router19, eth4
Conflict for bw of used port in isolation=18.84, bw in codeployment=0, applist=fw plb pe, point=22,router19, eth3
conflict, bw difference=18.84, applist=fw plb pe, point=22,router19, eth3
Conflict for bw of unused port in isolation=0, bw in codeployment=18.77, applist=fw plb pe, point=22,router19, eth4
conflict, bw difference=18.77, applist=fw plb pe, point=22,router19, eth4
Experiment finished at 210724_132146
