conflict, bw difference=25.72, point=1,router7, eth2
conflict, bw difference=24.03, point=1,router7, eth3
conflict, bw difference=25.72, point=1,router7, eth2
conflict, bw difference=24.03, point=1,router7, eth3
error with iperf, point = 2
[  3] WARNING: did not receive ack of last datagram after 10 tries.
conflict, bw difference=12.09, point=2,router7, eth2
conflict, bw difference=14.87, point=2,router7, eth3
conflict, bw difference=13.72, point=2,router4, eth1
conflict, bw difference=11.95, point=2,router4, eth2
conflict, bw difference=12.09, point=2,router7, eth2
conflict, bw difference=14.87, point=2,router7, eth3
conflict, bw difference=8.68, point=3,router7, eth2
conflict, bw difference=17.94, point=3,router4, eth1
conflict, bw difference=18.87, point=3,router4, eth2
conflict, bw difference=8.68, point=3,router7, eth2
conflict, bw difference=16.09, point=4,router7, eth2
conflict, bw difference=22.89, point=4,router7, eth3
conflict, bw difference=11.81, point=5,router7, eth2
conflict, bw difference=25.68, point=5,router7, eth3
conflict, bw difference=30.55, point=6,router7, eth2
conflict, bw difference=6.78, point=6,router7, eth3
conflict, bw difference=17.80, point=7,router7, eth3
conflict, bw difference=20.39, point=8,router7, eth2
conflict, bw difference=17.43, point=8,router7, eth3
conflict, bw difference=7.46, point=9,router7, eth2
conflict, bw difference=25.51, point=9,router7, eth3
conflict, bw difference=16.30, point=10,router7, eth2
conflict, bw difference=6.54, point=10,router7, eth3
conflict, bw difference=16.30, point=10,router7, eth2
conflict, bw difference=6.54, point=10,router7, eth3
conflict, bw difference=15.85, point=11,router7, eth2
conflict, bw difference=26.28, point=11,router7, eth3
conflict, bw difference=15.85, point=11,router7, eth2
conflict, bw difference=26.28, point=11,router7, eth3
conflict, bw difference=9.08, point=12,router7, eth2
conflict, bw difference=28.56, point=12,router7, eth3
conflict, bw difference=6.90, point=12,router4, eth1
conflict, bw difference=5.15, point=12,router4, eth2
conflict, bw difference=9.08, point=12,router7, eth2
conflict, bw difference=28.56, point=12,router7, eth3
conflict, bw difference=14.30, point=13,router7, eth3
conflict, bw difference=14.19, point=13,router4, eth1
conflict, bw difference=14.20, point=13,router4, eth2
conflict, bw difference=14.30, point=13,router7, eth3
conflict, bw difference=27.45, point=14,router7, eth2
conflict, bw difference=16.19, point=14,router7, eth3
conflict, bw difference=27.45, point=14,router7, eth2
conflict, bw difference=16.19, point=14,router7, eth3
conflict, bw difference=22.64, point=15,router7, eth2
conflict, bw difference=27.34, point=15,router7, eth3
conflict, bw difference=11.10, point=15,router4, eth1
conflict, bw difference=7.23, point=15,router4, eth2
conflict, bw difference=22.64, point=15,router7, eth2
conflict, bw difference=27.34, point=15,router7, eth3
conflict, bw difference=19.79, point=16,router7, eth2
conflict, bw difference=17.79, point=16,router7, eth3
conflict, bw difference=10.28, point=16,router4, eth1
conflict, bw difference=11.13, point=16,router4, eth2
conflict, bw difference=19.79, point=16,router7, eth2
conflict, bw difference=17.79, point=16,router7, eth3
conflict, bw difference=20.76, point=17,router7, eth2
conflict, bw difference=17.98, point=17,router7, eth3
conflict, bw difference=20.76, point=17,router7, eth2
conflict, bw difference=17.98, point=17,router7, eth3
error with iperf, point = 18
[  3] WARNING: did not receive ack of last datagram after 10 tries.
conflict, bw difference=15.91, point=18,router7, eth2
conflict, bw difference=10.42, point=18,router7, eth3
conflict, bw difference=15.91, point=18,router7, eth2
conflict, bw difference=10.42, point=18,router7, eth3
conflict, bw difference=19.64, point=19,router7, eth2
conflict, bw difference=7.12, point=19,router7, eth3
conflict, bw difference=19.64, point=19,router7, eth2
conflict, bw difference=7.12, point=19,router7, eth3
conflict, bw difference=16.64, point=20,router7, eth2
conflict, bw difference=15.87, point=20,router7, eth3
conflict, bw difference=5.38, point=20,router4, eth1
conflict, bw difference=5.60, point=20,router4, eth2
conflict, bw difference=16.64, point=20,router7, eth2
conflict, bw difference=15.87, point=20,router7, eth3
conflict, bw difference=11.86, point=21,router7, eth3
conflict, bw difference=11.86, point=21,router7, eth3
conflict, bw difference=24.88, point=22,router7, eth2
conflict, bw difference=11.37, point=22,router7, eth3
conflict, bw difference=19.08, point=22,router4, eth1
conflict, bw difference=17.93, point=22,router4, eth2
conflict, bw difference=24.88, point=22,router7, eth2
conflict, bw difference=11.37, point=22,router7, eth3
